1.385884262632767872e+00,6.929131446512323267e-01,2.485256242671999516e+00,3.172188948905668937e+00,1.252075251329131389e-01,1.945368070919507808e+00,6.192545315365547420e-01,8.370908023334745485e-01,3.184128527479354709e+00,2.662020318992075474e+00,2.973615973904359944e+00,2.239844008501988171e+00,4.710316467285156250e+01
1.385284591503410434e+00,6.914701014447401928e-01,2.482800821696367510e+00,3.170593167517258948e+00,1.277828371531401497e-01,1.944673526860211332e+00,6.132236506460300163e-01,8.393717341539785881e-01,3.202356951412133057e+00,2.660719285277322044e+00,2.956910392341466132e+00,2.228916647812404506e+00,4.718350219726562500e+01
1.385981380682028474e+00,6.910326703180096342e-01,2.484543105074183522e+00,3.174471194125130680e+00,1.296363686380986313e-01,1.945180301093406561e+00,6.168592183042247434e-01,8.425655580857911442e-01,3.177786473551809987e+00,2.540666014466902212e+00,3.008032563158803185e+00,2.268267142837456785e+00,4.735195922851562500e+01
1.386051138574251329e+00,6.923641943423791689e-01,2.485389129702007871e+00,3.172507175364814636e+00,1.248885901765149076e-01,1.945185110300208020e+00,6.130500890069695563e-01,8.315772355935289184e-01,3.190273404028172610e+00,2.547906214350292853e+00,2.935418014706049128e+00,2.260376837469056710e+00,4.750789642333984375e+01
1.385675041983366551e+00,6.911327898320009933e-01,2.484981295975027482e+00,3.166488826504873177e+00,1.253071493263616665e-01,1.944935392279687925e+00,6.146052080876804879e-01,8.390014518314481418e-01,3.174040284189780792e+00,2.458514591830904372e+00,2.954388980621144078e+00,2.238379003016277569e+00,4.753371047973632812e+01
1.385863348325668376e+00,6.919069848754180185e-01,2.484861436708289961e+00,3.166744541097375354e+00,1.249669363150903434e-01,1.944286689758780273e+00,6.123352379235330600e-01,8.363050035761478984e-01,3.106952238149703671e+00,2.458409326059771693e+00,2.876191553098125908e+00,2.224157343945480036e+00,4.771828079223632812e+01
1.386224031720488359e+00,6.918228711200209435e-01,2.481688891225733329e+00,3.174024014002445160e+00,1.292162652529690869e-01,1.942076791047321560e+00,6.180576836771836113e-01,8.317157783510437108e-01,3.106320747414507366e+00,2.427107933904483872e+00,2.900979623380117722e+00,2.208624736395943700e+00,4.782164764404296875e+01
1.385986435665141681e+00,6.924018678067578314e-01,2.483797372470541553e+00,3.170565791577687698e+00,1.294378921000345628e-01,1.945163212962329968e+00,6.171143898386375337e-01,8.333754053069866163e-01,3.169742966936050621e+00,2.385361716527028442e+00,2.909516983838995596e+00,2.183000061657691226e+00,4.812706375122070312e+01
1.385573052773891867e+00,6.913287176032387737e-01,2.481635364362074991e+00,3.170302738751001215e+00,1.281095533864816949e-01,1.944591380752991761e+00,6.155670786083011770e-01,8.362344605241471829e-01,3.129749806482730712e+00,2.328761947425816103e+00,2.847590383741632536e+00,2.175939372677598183e+00,4.831711959838867188e+01
1.386000507755020372e+00,6.915309149026802604e-01,2.482610276781042735e+00,3.174132490687823438e+00,1.360985943377596152e-01,1.939893743552530747e+00,6.178478301132661610e-01,8.353220308755682222e-01,3.142707489813959754e+00,2.253682715002268910e+00,2.811100503845580967e+00,2.140250310821102175e+00,4.842583847045898438e+01
1.384035972935618197e+00,6.919502193648010557e-01,2.484104342061866255e+00,3.170276207514669320e+00,1.272194655387449969e-01,1.940443494030248850e+00,6.147706297697832500e-01,8.376619669993272677e-01,3.074036770341945335e+00,2.245095598898465550e+00,2.790565992915265969e+00,2.132613798059317389e+00,4.857536697387695312e+01
1.385911958558921020e+00,6.909395650370067088e-01,2.481804517844079072e+00,3.169451817118975612e+00,1.333337074326131355e-01,1.942229627831629113e+00,6.070273747668251119e-01,8.407726782495009710e-01,3.092991111059903542e+00,2.143872473673456014e+00,2.796412029822209711e+00,2.077860281112881680e+00,4.881331253051757812e+01
1.385576861723540887e+00,6.914101115896238436e-01,2.478029258420112679e+00,3.169325153078571766e+00,1.307866518113464660e-01,1.943328715580827204e+00,6.181708423128414731e-01,8.348424227504498418e-01,3.094886791202433152e+00,2.094019333362219459e+00,2.774023049785811157e+00,2.107402133624241891e+00,4.914052200317382812e+01
1.385238191908167771e+00,6.919363572740695467e-01,2.479374932941293963e+00,3.162144651597385003e+00,1.269018926342305453e-01,1.937699440426200237e+00,6.180025422608292907e-01,8.428091179568941715e-01,3.139651585811000345e+00,2.107908895892093071e+00,2.787703397128400873e+00,2.069527524514390038e+00,4.927286911010742188e+01
1.384801956295876213e+00,6.922971663113026697e-01,2.479378521072901798e+00,3.152174742068226898e+00,1.183205650140635168e-01,1.938242325211466888e+00,6.152685734527819639e-01,8.394695319023769420e-01,3.108089157583558748e+00,1.977687583951365013e+00,2.753186703857535278e+00,2.076595385058098042e+00,4.955083465576171875e+01
1.385358885432831144e+00,6.920985945461086697e-01,2.477443868472105848e+00,3.168127517776727409e+00,1.241906641056594179e-01,1.934269038421567721e+00,6.129084701442137906e-01,8.410742026508353231e-01,2.962399267030745520e+00,1.917931785159953550e+00,2.773555176655265075e+00,1.980422124970790954e+00,4.979253005981445312e+01
1.381450609011024788e+00,6.918997537977505941e-01,2.476177983346791844e+00,3.156956431795717499e+00,1.244323047942241661e-01,1.934298255459651283e+00,6.142470442819691900e-01,8.381539211423219005e-01,3.025774504040713797e+00,1.933650762902020315e+00,2.703344508918951838e+00,1.975327415015092569e+00,4.998652648925781250e+01
1.381918595883900203e+00,6.925388363821569637e-01,2.465767391001379316e+00,3.166772622726580888e+00,1.303849188017716931e-01,1.923010462231291573e+00,6.132892632807864786e-01,8.403295044101263267e-01,3.063361542344715804e+00,1.870134673293346150e+00,2.627288748419403408e+00,1.913283389424141445e+00,5.008881378173828125e+01
1.378843225882899537e+00,6.923553584117957405e-01,2.468075239112989649e+00,3.155140312324986596e+00,1.216277890634989700e-01,1.929368208738791335e+00,6.129136159488326463e-01,8.375150639333952540e-01,2.957541138620100263e+00,1.723950718822469419e+00,2.691205517669189362e+00,1.873554859013800478e+00,5.043038177490234375e+01
1.381105444963061313e+00,6.909243235773329106e-01,2.460564288946455846e+00,3.161189917217352541e+00,1.278592549390340505e-01,1.930690842179524136e+00,6.116746386314213524e-01,8.266606132368208293e-01,3.020678003747719664e+00,1.640071419752976656e+00,2.677360704819538917e+00,1.884070773708894642e+00,5.066828918457031250e+01
1.374456564618016685e+00,6.914958413287407568e-01,2.449336335384090901e+00,3.161167358839777286e+00,1.190932240971986911e-01,1.920193477213053779e+00,6.165418785870986351e-01,8.363781364802304052e-01,2.979318556441343802e+00,1.662477269051418460e+00,2.646205028792884661e+00,1.863202466871414220e+00,5.089780044555664062e+01
1.373865239860053045e+00,6.924047908024273390e-01,2.433148528638270136e+00,3.153396510002510311e+00,1.306542111669473094e-01,1.920846087787299483e+00,6.157246568767634765e-01,8.397722225487684877e-01,2.966147623575968950e+00,1.576477766289681615e+00,2.591058517383309390e+00,1.765241817576526540e+00,5.105284881591796875e+01
1.368203706511244455e+00,6.920388106288726249e-01,2.442981035210566976e+00,3.150461984450589448e+00,1.275528413679694051e-01,1.901364913348404961e+00,6.107638593999963339e-01,8.296348208961338289e-01,2.885893883985691133e+00,1.498122626476956931e+00,2.547296598970018700e+00,1.787286752512323718e+00,5.140153884887695312e+01
1.364958947597243233e+00,6.911649432879993782e-01,2.425699744885721820e+00,3.148651243372919240e+00,1.244848483009494411e-01,1.910247276008339767e+00,6.152489265392850903e-01,8.346070653963012509e-01,2.841439372610600866e+00,1.477185832440873536e+00,2.507502450997094456e+00,1.698578269665742546e+00,5.163247299194335938e+01
1.348822247119199957e+00,6.907310768451641048e-01,2.412777840864288592e+00,3.132541812638032663e+00,1.227036037361928511e-01,1.893980122494597795e+00,6.169917286739901030e-01,8.235292331112545883e-01,2.844580770440899187e+00,1.448417070916131255e+00,2.423782407061463751e+00,1.653722753032242476e+00,5.191243743896484375e+01
1.345514127627295498e+00,6.925556751965984414e-01,2.416409422639613780e+00,3.138461024453817139e+00,1.261710364738145573e-01,1.895167834314538613e+00,6.100289014059685488e-01,8.290904301280670463e-01,2.771021679176596919e+00,1.422015368835529703e+00,2.423428350523972430e+00,1.560105330794180123e+00,5.236219024658203125e+01
1.328709548299389587e+00,6.908130370589853353e-01,2.388060416201191138e+00,3.125664821448172148e+00,1.200047965193268285e-01,1.870233730733970923e+00,6.129652529279923101e-01,8.233940866962572436e-01,2.790703942461610687e+00,1.369093637502463601e+00,2.388638988495531024e+00,1.570518750321175716e+00,5.260158157348632812e+01
1.346218470384629828e+00,6.908169608538343720e-01,2.391821543405906692e+00,3.131580004235637649e+00,1.208835911683565634e-01,1.884991851101276428e+00,6.073802342455763004e-01,8.184147173237188433e-01,2.724140732488729455e+00,1.250444129694193940e+00,2.367537816891580604e+00,1.507612154335212340e+00,5.308703994750976562e+01
1.347535877171138097e+00,6.907632743813880705e-01,2.343545690041341167e+00,3.131658851706959013e+00,1.295250156687423604e-01,1.850676772489928013e+00,6.128729314963798913e-01,8.197759289004531436e-01,2.761928562981372348e+00,1.222773571119974534e+00,2.292913667507778364e+00,1.502833963724410360e+00,5.346499633789062500e+01
1.316741311919315205e+00,6.917424386562989191e-01,2.339612744157506086e+00,3.117171427689682695e+00,1.279233808906048986e-01,1.834996132033283045e+00,6.099186688179948357e-01,8.132191850277821210e-01,2.664616187123681534e+00,1.195001019295294231e+00,2.252361430248416507e+00,1.394959739840774482e+00,5.384072113037109375e+01
1.307543544227983912e+00,6.918701618700433542e-01,2.330300584786893836e+00,3.114825528636001373e+00,1.234313421400402011e-01,1.827095852869473402e+00,6.135822344094389313e-01,8.097570324235088268e-01,2.684665171850186383e+00,1.167086606333246790e+00,2.295438600212194924e+00,1.410677107478415016e+00,5.404442977905273438e+01
1.294147134128843524e+00,6.911290148018564006e-01,2.302867939149159771e+00,3.111767806079402732e+00,1.253041470760527520e-01,1.844404600742215461e+00,6.213222771509111508e-01,8.102341453222726697e-01,2.627961905993325242e+00,1.120672187731822422e+00,2.165835152086376336e+00,1.350689633097631681e+00,5.435846710205078125e+01
1.301814528681006333e+00,6.923081242252304701e-01,2.263707281864058452e+00,3.113313260614595457e+00,1.389946832604442573e-01,1.813099279446433787e+00,6.192887245000349150e-01,7.751136435118928247e-01,2.644141654011586517e+00,1.054262251298414110e+00,2.177330124126124034e+00,1.219216750469207300e+00,5.483030319213867188e+01
1.278221684385201229e+00,6.918965599361994734e-01,2.189340578843754770e+00,3.109128605935525869e+00,1.285355398978916819e-01,1.780223107893877721e+00,6.152493899372259989e-01,7.676922491178084229e-01,2.569527966953891518e+00,9.264409138597272664e-01,2.049064660422730721e+00,1.211267854680933898e+00,5.527166748046875000e+01
1.248322608412949286e+00,6.918772682749523284e-01,2.174227927888049194e+00,3.079721575209345197e+00,1.290672150398115559e-01,1.758678886157426957e+00,6.107103538408918952e-01,7.842928911750467469e-01,2.589423869475569351e+00,9.119692187472141498e-01,2.040701537745100325e+00,1.143605834882122529e+00,5.563620376586914062e+01
1.227556279050335375e+00,6.916921043111068368e-01,2.147493573039410020e+00,3.076162424900521497e+00,1.229099792152152371e-01,1.738891375729829214e+00,6.180606117428913970e-01,7.290403988977330885e-01,2.455798446978009864e+00,8.392819871489856087e-01,2.031392694033324453e+00,1.092152524552171267e+00,5.607111740112304688e+01
1.224132708851778384e+00,6.907256930097406267e-01,2.087435598620470678e+00,3.081175020366695883e+00,1.300924970887204490e-01,1.740158787457976253e+00,6.131552856750104308e-01,7.978111626716720695e-01,2.432516905651420203e+00,8.877679250786900678e-01,1.986493475404350839e+00,1.062569807307627734e+00,5.672136306762695312e+01
1.212284645112177373e+00,6.913255396181419155e-01,2.088520573568591665e+00,3.059029441498440249e+00,1.337260604216747306e-01,1.655882338727502123e+00,6.077635789875408534e-01,7.129810201183346408e-01,2.370643728673420547e+00,7.734039363522338117e-01,1.910094792464607893e+00,9.746680812667193328e-01,5.705152893066406250e+01
1.180547429306781471e+00,6.906761969930448331e-01,2.046279058182416399e+00,3.051182684092442532e+00,1.254631711168675001e-01,1.655133207299247289e+00,6.130124389207658453e-01,7.108563138245955759e-01,2.433162216166344649e+00,7.467644037624338038e-01,1.811195506652802489e+00,9.505218966503468092e-01,5.749917602539062500e+01
1.179218377880417723e+00,6.920277224781774539e-01,1.928229176994729732e+00,3.054358306455319472e+00,1.214184703372631347e-01,1.622454742976929376e+00,6.132868967840332530e-01,6.922805312262823030e-01,2.320614402357486394e+00,6.661735340159740115e-01,1.763264167869242005e+00,8.333449793418672424e-01,5.808203125000000000e+01
1.158586830178947036e+00,6.925351719618257906e-01,1.936506602162786805e+00,3.034754945148990579e+00,1.300873469657697346e-01,1.554140513572500826e+00,6.157931901986316570e-01,6.788744125419068354e-01,2.311676737443820961e+00,5.809881963539109684e-01,1.665093774587422804e+00,7.925139954252329311e-01,5.886666870117187500e+01
1.131875443537889492e+00,6.917790962387034837e-01,1.838393773103369266e+00,3.010103329625097857e+00,1.268376087810584307e-01,1.479061631619976502e+00,6.174274067332374827e-01,6.960237968218198068e-01,2.271186233254725462e+00,5.577522286609105651e-01,1.629232860110509051e+00,7.261321056010110464e-01,5.936706161499023438e+01
1.124893119372814887e+00,6.925835833784625972e-01,1.827394442400030794e+00,2.991386120103141089e+00,1.336010754315882509e-01,1.452156000960918902e+00,6.135144231659700464e-01,6.525931583694838389e-01,2.177671513171781648e+00,5.005388720730448160e-01,1.607776397036132288e+00,6.930564139831697501e-01,5.978456497192382812e+01
1.113992490316355166e+00,6.916658341902761631e-01,1.827681592235268271e+00,2.986189778435091036e+00,1.253905065768110283e-01,1.398619513927339852e+00,6.151983345321612173e-01,6.899797610395183023e-01,2.165935616918330808e+00,4.966961547165812951e-01,1.575258736035793472e+00,6.929196147522662663e-01,6.045476531982421875e+01
1.067803590120254498e+00,6.915056383613207291e-01,1.756612743762171469e+00,2.964025456221444976e+00,1.322023590025069861e-01,1.397293985719223031e+00,6.119392822196197956e-01,5.891696893161009196e-01,2.179897358732478807e+00,4.480324873992144186e-01,1.552632199040477445e+00,6.140128171499423804e-01,6.102474212646484375e+01
1.041601805854770246e+00,6.922222633491630361e-01,1.611029366986568512e+00,2.943076709664913082e+00,1.320649698726015231e-01,1.273347197677871634e+00,6.143503033077000186e-01,6.102105010396381424e-01,2.151213429256777943e+00,3.673081677082581931e-01,1.420899109833664520e+00,5.148401044326134102e-01,6.162643814086914062e+01
1.042760391594953262e+00,6.906453115591542069e-01,1.536458126705966487e+00,2.926279349730117385e+00,1.280769537167895655e-01,1.262015239520712928e+00,6.181834265994673450e-01,5.470100881338809673e-01,2.043434846896680313e+00,3.232013896771102068e-01,1.396094741812251794e+00,4.925152936775752943e-01,6.209962844848632812e+01
1.032277762913738961e+00,6.915875871687295895e-01,1.442221929616674947e+00,2.962893942713966666e+00,1.216708338401598644e-01,1.101872051712375677e+00,6.100065777390941690e-01,5.525221362186776286e-01,2.020988232333413848e+00,2.869421829568259419e-01,1.411091013150249651e+00,4.748955950978139828e-01,6.281567001342773438e+01
1.016868996866010066e+00,6.910437552461937694e-01,1.420415727924532412e+00,2.919645014777020986e+00,1.213304509202898507e-01,1.165058712369028804e+00,6.171091270221926717e-01,5.001498229070000523e-01,2.065701259482312757e+00,2.666593425929986161e-01,1.351919556677058987e+00,4.075169439264115789e-01,6.352964019775390625e+01
9.990039718605734365e-01,6.928340681315858784e-01,1.409041768866780231e+00,2.897674520479096127e+00,1.311798412337271125e-01,1.081759763626560567e+00,6.121940676973531836e-01,4.883638178324716250e-01,1.986456149072613808e+00,2.105076573290077802e-01,1.332570082610702533e+00,3.557562093278059390e-01,6.420321655273437500e+01
9.971390818708680825e-01,6.925584969451985540e-01,1.337781599650712305e+00,2.873738213681315656e+00,1.184434151795745460e-01,1.048302001058953437e+00,6.153003947537405427e-01,5.077914749046639198e-01,1.874005858272095537e+00,1.758483777922202340e-01,1.252847201410253852e+00,2.931302087230210351e-01,6.492698669433593750e+01
9.712933437182047491e-01,6.919972086531323008e-01,1.232575814146007698e+00,2.873909009325984698e+00,1.248445437553735993e-01,9.443025914367058071e-01,6.139278519687181301e-01,4.428697869108725316e-01,1.929382032242557887e+00,1.365181428990767665e-01,1.206367301206619391e+00,2.550935737088653732e-01,6.566401672363281250e+01
9.442979039820068587e-01,6.916002478248163277e-01,1.242923694962045023e+00,2.850247504796938447e+00,1.300872310444960434e-01,8.717727559204259125e-01,6.203876488327020322e-01,4.366385279295725286e-01,1.926958951874418124e+00,1.235450869171390575e-01,1.176315848501178429e+00,2.319374628556678808e-01,6.650198364257812500e+01
9.273527254133857589e-01,6.904150837056446388e-01,1.097286048502933431e+00,2.862918139763561243e+00,1.210182595999372418e-01,8.776831502362807402e-01,6.118824183646041082e-01,4.489270772492104378e-01,1.836828955317268530e+00,1.025542430646570052e-01,1.104829770099780228e+00,2.106935750861329004e-01,6.731647491455078125e+01
9.014410998881650094e-01,6.916958476371404263e-01,1.050975007707147801e+00,2.838923284836293970e+00,1.235129185465136115e-01,8.393165700028362153e-01,6.153070747732267698e-01,4.118266113609059809e-01,1.727645690156895508e+00,7.791201830043899268e-02,1.168944269123499913e+00,1.742098741762905245e-01,6.796173095703125000e+01
8.811572005634746851e-01,6.925064900817023972e-01,1.020893883679893976e+00,2.829597491006691889e+00,1.286755056083678239e-01,7.889207815959864423e-01,6.142774389597664975e-01,4.152586439904922821e-01,1.724962678469102784e+00,6.849533913796526652e-02,1.070085600262278724e+00,1.417264869569448416e-01,6.889715576171875000e+01
8.516029936058875371e-01,6.908021970674014245e-01,9.818540777650669460e-01,2.817801872354056769e+00,1.164223840868507942e-01,7.361487905832065914e-01,6.143981570015160099e-01,3.882494341060234166e-01,1.648092984447235176e+00,5.690307536176612141e-02,1.080473713538976366e+00,1.446987447101617252e-01,6.980396270751953125e+01
8.364510002474965233e-01,6.918070417527546478e-01,9.277289956784728897e-01,2.807338890700652900e+00,1.240673003780234374e-01,6.729605609305761016e-01,6.143156029153125086e-01,3.795180535405745514e-01,1.706610987121652379e+00,3.899159846566556398e-02,1.032391331627841469e+00,1.170414136312945552e-01,7.054168701171875000e+01
8.336296161168903485e-01,6.913298066780591000e-01,8.563123609212869303e-01,2.784415091600549896e+00,1.244538368884862967e-01,6.251816507091871866e-01,6.136202231196208334e-01,3.621848957454233409e-01,1.645905985772552871e+00,3.875903836481092712e-02,9.548291499969288054e-01,1.119964713396894018e-01,7.158096313476562500e+01
7.907802183181720235e-01,6.907356187293481886e-01,7.671961493388699260e-01,2.745062357151906607e+00,1.174968515202542141e-01,5.969482821778672177e-01,6.152965417474294263e-01,3.765582499479518397e-01,1.581718610249759349e+00,2.169194368840229870e-02,9.010524856639519076e-01,8.791826915411748988e-02,7.280905914306640625e+01
7.525245330769529950e-01,6.905286250425022310e-01,6.754745696836104152e-01,2.728449806462167171e+00,1.116742795700654267e-01,5.764250408301639927e-01,6.104373602162402879e-01,3.310383542190539763e-01,1.549231333557623991e+00,2.574676645052342144e-02,8.870178448549560501e-01,6.287161001888803835e-02,7.372425842285156250e+01
7.174250618648390088e-01,6.899275129331106093e-01,6.537863280008933131e-01,2.728838087500682796e+00,1.151359451197326300e-01,5.224936060404812288e-01,6.090074637031213101e-01,3.302421167843396788e-01,1.499977027567278132e+00,1.453838080883399636e-02,9.157613069637106085e-01,5.304168814913513830e-02,7.476162719726562500e+01
7.411586579130611252e-01,6.880349561285554749e-01,5.610440177961357744e-01,2.699050559185494080e+00,1.100259010122491554e-01,5.001085127818123421e-01,6.137824646914520343e-01,3.113513605225683989e-01,1.449368495014093483e+00,1.628667013372104427e-02,8.260736562384980441e-01,4.459829492278562929e-02,7.585855102539062500e+01
7.118274227594354464e-01,6.867087678885368529e-01,5.403048860983002966e-01,2.690079506824012867e+00,1.132585246507646498e-01,4.734556502847999671e-01,6.191563201340857248e-01,3.209071101823078864e-01,1.484542537814553587e+00,8.313292244433528877e-03,7.607647028791879595e-01,3.389725193204481957e-02,7.692693328857421875e+01
6.782375100714967964e-01,6.865267119756297554e-01,4.626486571849853791e-01,2.630860505232032409e+00,1.143920151643804950e-01,3.823813500972441659e-01,6.175453026255532940e-01,3.007504935912174160e-01,1.424811683510021076e+00,8.068922637703951350e-03,7.215337279599636222e-01,2.621471314523082102e-02,7.813713836669921875e+01
6.450445973368748032e-01,6.858911769299886885e-01,3.952050912931601157e-01,2.600554248830946769e+00,9.923741375467612369e-02,3.894353502366948439e-01,6.170774747652167935e-01,2.902059276549600608e-01,1.416006827628319975e+00,9.257101430556285288e-03,7.541496996965412203e-01,1.453020779787393343e-02,7.924584960937500000e+01
6.521707506128426868e-01,6.796951216556127440e-01,3.486805207141674412e-01,2.571238073039009198e+00,8.489577102221809723e-02,3.197398673824882742e-01,6.135854930235348226e-01,3.102468982398689512e-01,1.373330951842217207e+00,5.921110322907468387e-03,6.695963767213409801e-01,9.939139204970418723e-03,8.049003601074218750e+01
6.015901101540872542e-01,6.776788191284706109e-01,2.738123495110109662e-01,2.563789997120485609e+00,8.333366149605042628e-02,3.093779210079294906e-01,6.122324851616660624e-01,2.855157434967318109e-01,1.284034731869655221e+00,6.793705020052092508e-03,6.671630425291341648e-01,1.257464880753162567e-02,8.169598388671875000e+01
6.048912388127987150e-01,6.788182681420154019e-01,2.564709603213187750e-01,2.550013351816179163e+00,8.076470152100589939e-02,2.761526253426948019e-01,6.149710438723288153e-01,2.765610243967305815e-01,1.258234474434007932e+00,4.306651074259430084e-03,5.674415240588486231e-01,7.935659296201049220e-03,8.300117492675781250e+01
5.847704730792209205e-01,6.771067796554641749e-01,1.938834860467429089e-01,2.501622393356370377e+00,8.022947565567525863e-02,2.306147627416599288e-01,6.129297663701431809e-01,2.854392127481957253e-01,1.269366992353646584e+00,2.983818913987003330e-03,5.309411149666390939e-01,7.081498611824343231e-03,8.428429412841796875e+01
5.382855016508530932e-01,6.808794453623249199e-01,1.276389160599871730e-01,2.504070754157151413e+00,6.744647971048986501e-02,1.748668235610612021e-01,6.129725615067334044e-01,2.804815678807850432e-01,1.219232593875492654e+00,3.469862018600799493e-03,4.765683445910408600e-01,4.244428430465243055e-03,8.575286102294921875e+01
5.382614758534157717e-01,6.802317505768284978e-01,9.956847476551211606e-02,2.441651244105208285e+00,5.743241231229707228e-02,1.261204118482018299e-01,6.159237003147047806e-01,2.741426346823233606e-01,1.228760775214706946e+00,2.248690563991010381e-03,4.802045039683353611e-01,3.384995084258185950e-03,8.682882690429687500e+01
5.072642870868998566e-01,6.760279186494081438e-01,8.207327512411793924e-02,2.390919704871195872e+00,5.446986843029548442e-02,9.348630211891173492e-02,6.107599023328693644e-01,2.680497488483357671e-01,1.161661411784079778e+00,2.885939153726269253e-03,4.050194335403597967e-01,1.497533296894974428e-03,8.808870697021484375e+01
5.045610820187660384e-01,6.661467770307207825e-01,4.733032571788266946e-02,2.335388338777036221e+00,3.938525365979138326e-02,6.314877709928778948e-02,6.116250366574395025e-01,2.790243873096405758e-01,1.144875090094447101e+00,1.081861871480578824e-03,3.550532840038829185e-01,1.717338333240768424e-03,8.937938690185546875e+01
4.636121191855947510e-01,6.696696801370995988e-01,3.266868270276152009e-02,2.343967542619050271e+00,2.288079739597752987e-02,4.621612869868751972e-02,6.101396977430437740e-01,2.770158629932144012e-01,1.074913681655748299e+00,1.403473685797446092e-03,3.085207440863773076e-01,1.209523424778977943e-03,9.066092681884765625e+01
4.168802683190704350e-01,6.717685340508223746e-01,2.077629666549400678e-02,2.320580732451719363e+00,1.771803622231794828e-02,2.821383890663535510e-02,6.094339223092919422e-01,2.777816066608030376e-01,1.080628548519063425e+00,2.788255535674939202e-03,3.101188986254477808e-01,6.732644848343014195e-04,9.214869689941406250e+01
3.818877672538750767e-01,6.704376437776119468e-01,1.273947814877261775e-02,2.272190775346233593e+00,1.163284828188095379e-02,1.682084213491675737e-02,6.045220188308323417e-01,2.687675215588573030e-01,1.086442035169181253e+00,1.220691078869256489e-03,2.537192499670803958e-01,1.121113484066230646e-03,9.368371582031250000e+01
3.971618877471036479e-01,6.655185602947648604e-01,9.874693527398285126e-03,2.226949400641173415e+00,3.471432083704496449e-03,1.321867488956154739e-02,6.089434841498014839e-01,2.751607341638313553e-01,1.052284023775194921e+00,1.192948858978718331e-03,1.622335125272794110e-01,6.246883317081782655e-04,9.508775329589843750e+01
3.552399671224302224e-01,6.686237300478629075e-01,5.463102352382613602e-03,2.213298337256718096e+00,1.874137850964993461e-03,5.077663219559730261e-03,5.997452202692163947e-01,2.568027294198055310e-01,1.003163219107343629e+00,1.618668587118833775e-03,1.257213724453550840e-01,5.308098887570042229e-04,9.665187835693359375e+01
